tv 	 segmentId 	 segmentName 	 notMatch 	 num 	 segmentSortOrder 	 statisticsType 	 startTime 	 name 	 place 	 team2 	 regionId 	 team1 	 sortOrder 	 team1Id 	 namePrefix 	 sportId 	 id 	 team2Id 	 liveHalf 	 sportName 	 
none 	 72778 	 Киберспорт. Dota 2. Dota Pro Circuit. Восточная Европа. Верхний дивизион. Из 3-х карт 	 none 	 34769 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SBW+Fl8 	 BetRadar 	 1642093200 	  	 notActive 	 AS Monaco Gambit 	 none 	 Natus Vincere 	 23UE6TF-taNu 	 358854 	 none 	 29086 	 31876730 	 425193 	 none 	 Киберспорт 	 
[8] 	 58531 	 Баскетбол 3x3. Лига Про. Россия. Хабаровск 	 none 	 44790 	 1+++c+++2+9T-|+++-z++Gp+8zV-T5e+CGX 	 None 	 1641196200 	  	 notActive 	 Динамо-Про 	 none 	 Спартак-Про 	 2-qe8vq-u0RB 	 392865 	 none 	 47041 	 31991629 	 404377 	 none 	 Баскетбол 3x3 	 
[8] 	 58531 	 Баскетбол 3x3. Лига Про. Россия. Хабаровск 	 none 	 44768 	 1+++c+++2+9T-|+++-z++Gp+8zV-T5e+CGX 	 None 	 1641104400 	  	 notActive 	 СКИФ-Про 	 none 	 Локомотив-Про 	 2-Sk8vU-u0Qr 	 392866 	 none 	 47041 	 31991607 	 404378 	 none 	 Баскетбол 3x3 	 
[8] 	 58531 	 Баскетбол 3x3. Лига Про. Россия. Хабаровск 	 none 	 44767 	 1+++c+++2+9T-|+++-z++Gp+8zV-T5e+CGX 	 None 	 1641102600 	  	 notActive 	 Динамо-Про 	 none 	 Спартак-Про 	 2-SG8vT-u0Qq 	 392865 	 none 	 47041 	 31991606 	 404377 	 none 	 Баскетбол 3x3 	 
[8] 	 58531 	 Баскетбол 3x3. Лига Про. Россия. Хабаровск 	 none 	 44766 	 1+++c+++2+9T-|+++-z++Gp+8zV-T5e+CGX 	 None 	 1641106200 	  	 notActive 	 СКИФ-Про 	 none 	 Спартак-Про 	 2-TC8vS-u0Qp 	 392865 	 none 	 47041 	 31991605 	 404378 	 none 	 Баскетбол 3x3 	 
[8] 	 58531 	 Баскетбол 3x3. Лига Про. Россия. Хабаровск 	 none 	 44765 	 1+++c+++2+9T-|+++-z++Gp+8zV-T5e+CGX 	 None 	 1641108000 	  	 notActive 	 Динамо-Про 	 none 	 Локомотив-Про 	 2-Tg8vR-u0Qo 	 392866 	 none 	 47041 	 31991604 	 404377 	 none 	 Баскетбол 3x3 	 
none 	 72778 	 Киберспорт. Dota 2. Dota Pro Circuit. Восточная Европа. Верхний дивизион. Из 3-х карт 	 none 	 34765 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SBW+Fl8 	 BetRadar 	 1642082400 	  	 notActive 	 PuckChamp 	 none 	 HellRaisers 	 23RQ6TB-taNq 	 358228 	 none 	 29086 	 31876726 	 418653 	 none 	 Киберспорт 	 
none 	 72778 	 Киберспорт. Dota 2. Dota Pro Circuit. Восточная Европа. Верхний дивизион. Из 3-х карт 	 none 	 34761 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SBW+Fl8 	 BetRadar 	 1642158000 	  	 notActive 	 Team Unique 	 none 	 Team Empire 	 23l66T7-taNm 	 357961 	 none 	 29086 	 31876722 	 356346 	 none 	 Киберспорт 	 
none 	 13311 	 Хоккей. Австрия. Суперлига 	 none 	 45631 	 1+++I+++0+++0&zszzx++-Y+1Dy+0Xa+1Dz 	 BetRadar 	 1641137400 	  	 line 	 Филлах 	 40 	 Грац 	 2-bK96z-u0hS 	 513543 	 none 	 2 	 31992670 	 513117 	 none 	 Хоккей 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32562 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641070800 	  	 notActive 	 Питтсбург (студ) 	 840 	 Вирджиния Тех (студ) 	 2-K+5wm-tzTN 	 411168 	 none 	 3 	 31979481 	 410935 	 none 	 Баскетбол 	 
none 	 13254 	 Хоккей. Германия. Суперлига 	 none 	 46341 	 1+++I+++0+++0&zszzx++-i+1D2+0Jq+1D4 	 BetRadar 	 1641137400 	  	 line 	 Ред Булл Мюнхен 	 276 	 Вольфсбург 	 2-bK9I3-u0sY 	 440804 	 none 	 2 	 31993380 	 440806 	 none 	 Хоккей 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32451 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641063600 	  	 line 	 Вестерн Кентукки (студ) 	 840 	 Луизиана Тек (студ) 	 2-I65v1-tzRe 	 410690 	 none 	 3 	 31979370 	 411648 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32622 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641078000 	  	 line 	 Уэйк Форест (студ) 	 840 	 Майами Флорида Харрикейнс (студ) 	 2-Ls5xi-tzUJ 	 411258 	 none 	 3 	 31979541 	 410685 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32481 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641063600 	  	 line 	 Виск Милуоки (студ) 	 840 	 Нортерн Кентуки (студ) 	 2-I65vV-tzS6 	 409864 	 none 	 3 	 31979400 	 519036 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32700 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641088800 	  	 line 	 Нортен Колорадо (студ) 	 840 	 Саутерн Юта (студ) 	 2-Og5yw-tzVX 	 412088 	 none 	 3 	 31979619 	 413964 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32661 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641085200 	  	 line 	 Канзас Стэйт (студ) 	 840 	 Оклахома (студ) 	 2-Nk5yJ-tzUw 	 409900 	 none 	 3 	 31979580 	 411507 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32592 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641070800 	  	 line 	 Тарлтон Стэйт (студ) 	 840 	 Юта Вэлли (студ) 	 2-K+5xE-tzTr 	 409855 	 none 	 3 	 31979511 	 411900 	 none 	 Баскетбол 	 
[6] 	 15100 	 Баскетбол. Жен. NCAA 	 none 	 32261 	 1+++S+++1+++1&zyzQz+++B+1fv+706+1fw 	 BetRadar 	 1641060000 	  	 notActive 	 Кент Стэйт Голден Флэшес (ж) 	 none 	 Вестерн Мичиган Бронкос (ж) 	 2-HA5s3-tzOg 	 413257 	 none 	 3 	 31979180 	 415201 	 none 	 Баскетбол 	 
none 	 15100 	 Баскетбол. Жен. NCAA 	 none 	 32299 	 1+++S+++1+++1&zyzQz+++B+1fv+706+1fw 	 BetRadar 	 1641067200 	  	 notActive 	 Алабама Бирмингем Блейзерс (ж) 	 none 	 Юниверсити Техас Сан-Антонио (ж) 	 2-J25sf-tzPG 	 523849 	 none 	 3 	 31979218 	 517174 	 none 	 Баскетбол 	 
none 	 15100 	 Баскетбол. Жен. NCAA 	 none 	 32297 	 1+++S+++1+++1&zyzQz+++B+1fv+706+1fw 	 BetRadar 	 1641067200 	  	 notActive 	 Монтана (ж) 	 none 	 Вебер Стэйт (ж) 	 2-J25sd-tzPE 	 416534 	 none 	 3 	 31979216 	 412719 	 none 	 Баскетбол 	 
none 	 15100 	 Баскетбол. Жен. NCAA 	 none 	 32292 	 1+++S+++1+++1&zyzQz+++B+1fv+706+1fw 	 BetRadar 	 1641067200 	  	 notActive 	 Эвансвиль Пурпл Эйсес (ж) 	 none 	 Дрэйк Бульдогс (ж) 	 2-J25sY-tzP9 	 414234 	 none 	 3 	 31979211 	 416259 	 none 	 Баскетбол 	 
none 	 15100 	 Баскетбол. Жен. NCAA 	 none 	 32319 	 1+++S+++1+++1&zyzQz+++B+1fv+706+1fw 	 BetRadar 	 1641081600 	  	 notActive 	 Кал Стейт Бэйкерсифлд (ж) 	 none 	 Лонг Бич Стэйт Бич (ж) 	 2-Mo5sz-tzPa 	 414613 	 none 	 3 	 31979238 	 521701 	 none 	 Баскетбол 	 
none 	 15100 	 Баскетбол. Жен. NCAA 	 none 	 32314 	 1+++S+++1+++1&zyzQz+++B+1fv+706+1fw 	 BetRadar 	 1641074400 	  	 notActive 	 Сент-Мэри'с (ж) 	 none 	 Пеппердайн Вейвс (ж) 	 2-Kw5su-tzPV 	 411379 	 none 	 3 	 31979233 	 416710 	 none 	 Баскетбол 	 
none 	 72778 	 Киберспорт. Dota 2. Dota Pro Circuit. Восточная Европа. Верхний дивизион. Из 3-х карт 	 none 	 31742 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SBW+Fl8 	 BetRadar 	 1641736800 	  	 notActive 	 PuckChamp 	 none 	 Team Unique 	 221Q5jy-tQlP 	 356346 	 none 	 29086 	 31837275 	 418653 	 none 	 Киберспорт 	 
none 	 72778 	 Киберспорт. Dota 2. Dota Pro Circuit. Восточная Европа. Верхний дивизион. Из 3-х карт 	 none 	 31734 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SBW+Fl8 	 BetRadar 	 1641488400 	  	 line 	 HellRaisers 	 none 	 Natus Vincere 	 210k5jq-tQlH 	 358854 	 none 	 29086 	 31837267 	 358228 	 none 	 Киберспорт 	 
none 	 72778 	 Киберспорт. Dota 2. Dota Pro Circuit. Восточная Европа. Верхний дивизион. Из 3-х карт 	 none 	 31730 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SBW+Fl8 	 BetRadar 	 1641477600 	  	 line 	 AS Monaco Gambit 	 none 	 Team Spirit 	 20zw5jm-tQlD 	 358229 	 none 	 29086 	 31837263 	 425193 	 none 	 Киберспорт 	 
none 	 72777 	 Киберспорт. Dota 2. Dota Pro Circuit. Западная Европа. Нижний дивизион. Из 3-х карт 	 none 	 30816 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SBM+Fl7 	 BetRadar 	 1641412800 	  	 line 	 Ghost frogs 	 none 	 Brame 	 20j25VU-tQWx 	 404903 	 none 	 29086 	 31836349 	 435561 	 none 	 Киберспорт 	 
none 	 72777 	 Киберспорт. Dota 2. Dota Pro Circuit. Западная Европа. Нижний дивизион. Из 3-х карт 	 none 	 31228 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SBM+Fl7 	 BetRadar 	 1641639600 	  	 notActive 	 Chicken Fighters 	 none 	 No Bounty Hunter 	 21e65bw-tQdN 	 430236 	 none 	 29086 	 31836761 	 413282 	 none 	 Киберспорт 	 
none 	 72777 	 Киберспорт. Dota 2. Dota Pro Circuit. Западная Европа. Нижний дивизион. Из 3-х карт 	 none 	 31219 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SBM+Fl7 	 BetRadar 	 1641402000 	  	 line 	 Into the Breach 	 none 	 Team Bald Reborn 	 20gE5bn-tQdE 	 471382 	 none 	 29086 	 31836752 	 403100 	 none 	 Киберспорт 	 
none 	 72783 	 Киберспорт. Dota 2. Dota Pro Circuit. Юго-Восточная Азия. Верхний дивизион. Из 3-х карт 	 none 	 30958 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SCI+FlD 	 BetRadar 	 1641639600 	  	 notActive 	 TNC Predator 	 none 	 BOOM Esports 	 21e65Xi-tQZ9 	 426103 	 none 	 29086 	 31836491 	 356980 	 none 	 Киберспорт 	 
none 	 72783 	 Киберспорт. Dota 2. Dota Pro Circuit. Юго-Восточная Азия. Верхний дивизион. Из 3-х карт 	 none 	 30954 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SCI+FlD 	 BetRadar 	 1641466800 	  	 line 	 Motivate.Trust Gaming 	 none 	 Fnatic 	 20x65Xe-tQZ5 	 356981 	 none 	 29086 	 31836487 	 520935 	 none 	 Киберспорт 	 
none 	 72783 	 Киберспорт. Dota 2. Dota Pro Circuit. Юго-Восточная Азия. Верхний дивизион. Из 3-х карт 	 none 	 30950 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SCI+FlD 	 BetRadar 	 1641376800 	  	 line 	 Team SMG 	 none 	 Execration 	 20Zg5Xa-tQZ1 	 375950 	 none 	 29086 	 31836483 	 386629 	 none 	 Киберспорт 	 
none 	 72783 	 Киберспорт. Dota 2. Dota Pro Circuit. Юго-Восточная Азия. Верхний дивизион. Из 3-х карт 	 none 	 30946 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SCI+FlD 	 BetRadar 	 1641639600 	  	 notActive 	 OB Esports x Neon 	 none 	 Team SMG 	 21e65XW-tQYz 	 386629 	 none 	 29086 	 31836479 	 480821 	 none 	 Киберспорт 	 
none 	 72783 	 Киберспорт. Dota 2. Dota Pro Circuit. Юго-Восточная Азия. Верхний дивизион. Из 3-х карт 	 True 	 30942 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SCI+FlD 	 BetRadar 	 1641369600 	  	 notActive 	 none 	 none 	 T1 	 20Xo5XS-tQYv 	 357659 	 none 	 29086 	 31836475 	 0 	 none 	 Киберспорт 	 
none 	 13827 	 Баскетбол. Япония. B2-League 	 none 	 43729 	 1+++S+++1+++1&zxyYx++0o+1M0+1ls+1M1 	 BetRadar 	 1641099600 	  	 line 	 Ямагата Вайвернс 	 392 	 Сага Баллунерс 	 2-RU8fF-u0As 	 426588 	 none 	 3 	 31990584 	 426575 	 none 	 Баскетбол 	 
none 	 72780 	 Киберспорт. Dota 2. Dota Pro Circuit. Восточная Европа. Нижний дивизион. Из 3-х карт 	 none 	 31537 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SBq+FlA 	 BetRadar 	 1641574800 	  	 notActive 	 CIS Rejects 	 none 	 Gambit Esports 	 21NE5gl-tQiC 	 524991 	 none 	 29086 	 31837070 	 521545 	 none 	 Киберспорт 	 
none 	 72780 	 Киберспорт. Dota 2. Dota Pro Circuit. Восточная Европа. Нижний дивизион. Из 3-х карт 	 none 	 31533 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SBq+FlA 	 BetRadar 	 1641466800 	  	 line 	 Hydra 	 none 	 Fantastic Five 	 20x65gh-tQi8 	 440147 	 none 	 29086 	 31837066 	 515290 	 none 	 Киберспорт 	 
none 	 72780 	 Киберспорт. Dota 2. Dota Pro Circuit. Восточная Европа. Нижний дивизион. Из 3-х карт 	 none 	 31529 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SBq+FlA 	 BetRadar 	 1641564000 	  	 notActive 	 V Gaming 	 none 	 Nemiga Gaming 	 21KQ5gd-tQi4 	 357112 	 none 	 29086 	 31837062 	 410556 	 none 	 Киберспорт 	 
[1] 	 38176 	 Дартс. Чемпионат Мира. 1/4 финала. 9 сетов по 5 легов 	 none 	 31270 	 1++4Y+++Z+0pkv+++++1v6+gIE+7IU 	 BetRadar 	 1641070500 	 8-й сет 	 notActive 	 Смит М 	 none 	 Прайс Г 	 2-Jv5ca-tz9B 	 395950 	 none 	 11632 	 31978189 	 394302 	 none 	 Дартс 	 
none 	 72783 	 Киберспорт. Dota 2. Dota Pro Circuit. Юго-Восточная Азия. Верхний дивизион. Из 3-х карт 	 True 	 33003 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SCI+FlD 	 BetRadar 	 1641369600 	  	 notActive 	 none 	 none 	 T1 	 20Xo61f-tr2L 	 357659 	 none 	 29086 	 31944983 	 0 	 none 	 Киберспорт 	 
[1] 	 38176 	 Дартс. Чемпионат Мира. 1/4 финала. 9 сетов по 5 легов 	 none 	 31269 	 1++4Y+++Z+0pkv+++++1v6+gIE+7IU 	 BetRadar 	 1641070500 	 9-й сет 	 notActive 	 Смит М 	 none 	 Прайс Г 	 2-Jv5cZ-tz9A 	 395950 	 none 	 11632 	 31978188 	 394302 	 none 	 Дартс 	 
[1] 	 38176 	 Дартс. Чемпионат Мира. 1/4 финала. 9 сетов по 5 легов 	 none 	 31268 	 1++4Y+++Z+0pkv+++++1v6+gIE+7IU 	 BetRadar 	 1641070500 	 7-й сет 	 notActive 	 Смит М 	 none 	 Прайс Г 	 2-Jv5cY-tz99 	 395950 	 none 	 11632 	 31978187 	 394302 	 none 	 Дартс 	 
[1] 	 38176 	 Дартс. Чемпионат Мира. 1/4 финала. 9 сетов по 5 легов 	 none 	 31267 	 1++4Y+++Z+0pkv+++++1v6+gIE+7IU 	 BetRadar 	 1641070500 	 3-й сет 	 notActive 	 Смит М 	 none 	 Прайс Г 	 2-Jv5cX-tz98 	 395950 	 none 	 11632 	 31978186 	 394302 	 none 	 Дартс 	 
[1] 	 38176 	 Дартс. Чемпионат Мира. 1/4 финала. 9 сетов по 5 легов 	 none 	 31266 	 1++4Y+++Z+0pkv+++++1v6+gIE+7IU 	 BetRadar 	 1641070500 	 4-й сет 	 notActive 	 Смит М 	 none 	 Прайс Г 	 2-Jv5cW-tz97 	 395950 	 none 	 11632 	 31978185 	 394302 	 none 	 Дартс 	 
[1] 	 38176 	 Дартс. Чемпионат Мира. 1/4 финала. 9 сетов по 5 легов 	 none 	 31265 	 1++4Y+++Z+0pkv+++++1v6+gIE+7IU 	 BetRadar 	 1641070500 	 5-й сет 	 notActive 	 Смит М 	 none 	 Прайс Г 	 2-Jv5cV-tz96 	 395950 	 none 	 11632 	 31978184 	 394302 	 none 	 Дартс 	 
[1] 	 38176 	 Дартс. Чемпионат Мира. 1/4 финала. 9 сетов по 5 легов 	 none 	 31264 	 1++4Y+++Z+0pkv+++++1v6+gIE+7IU 	 BetRadar 	 1641070500 	 6-й сет 	 notActive 	 Смит М 	 none 	 Прайс Г 	 2-Jv5cU-tz95 	 395950 	 none 	 11632 	 31978183 	 394302 	 none 	 Дартс 	 
[1] 	 38176 	 Дартс. Чемпионат Мира. 1/4 финала. 9 сетов по 5 легов 	 none 	 31262 	 1++4Y+++Z+0pkv+++++1v6+gIE+7IU 	 BetRadar 	 1641070500 	 2-й сет 	 notActive 	 Смит М 	 none 	 Прайс Г 	 2-Jv5cS-tz93 	 395950 	 none 	 11632 	 31978181 	 394302 	 none 	 Дартс 	 
[1] 	 38176 	 Дартс. Чемпионат Мира. 1/4 финала. 9 сетов по 5 легов 	 none 	 31263 	 1++4Y+++Z+0pkv+++++1v6+gIE+7IU 	 BetRadar 	 1641070500 	 1-й сет 	 line 	 Смит М 	 none 	 Прайс Г 	 2-Jv5cT-tz94 	 395950 	 none 	 11632 	 31978182 	 394302 	 none 	 Дартс 	 
none 	 13178 	 Американский футбол. NFL 	 none 	 55126 	 1++1G+++P+++4x+++++1Bt+0Uw+1Bu 	 BetRadar 	 1641158700 	  	 line 	 Аризона Кардиналс 	 840 	 Даллас Ковбойс 	 2-gtBRK-to-2 	 492157 	 none 	 6 	 31932484 	 492159 	 none 	 Американский футбол 	 
none 	 63304 	 Футбол. Лига Чемпионов УЕФА. Лучший бомбардир 	 True 	 7 	 1+++8+++-+++-|++-Ex+++2+12a+-FO+1EQ-YvW+DR6 	 BetRadar 	 1644955200 	  	 notActive 	 none 	 none 	 Бензема К 	 2F7Y++5-ngdu 	 12346 	 5 голов 	 1 	 30329466 	 0 	 none 	 Футбол 	 
none 	 63304 	 Футбол. Лига Чемпионов УЕФА. Лучший бомбардир 	 True 	 8 	 1+++8+++-+++-|++-Ex+++2+12a+-FO+1EQ-YvW+DR6 	 BetRadar 	 1644955200 	  	 notActive 	 none 	 none 	 Мбаппе К 	 2F7Y++6-ngdt 	 236064 	 4 гола 	 1 	 30329465 	 0 	 none 	 Футбол 	 
none 	 63304 	 Футбол. Лига Чемпионов УЕФА. Лучший бомбардир 	 True 	 5 	 1+++8+++-+++-|++-Ex+++2+12a+-FO+1EQ-YvW+DR6 	 BetRadar 	 1644955200 	  	 notActive 	 none 	 none 	 Месси Л 	 2F7Y++3-ngdq 	 4713 	 5 голов 	 1 	 30329462 	 0 	 none 	 Футбол 	 
none 	 63304 	 Футбол. Лига Чемпионов УЕФА. Лучший бомбардир 	 True 	 4 	 1+++8+++-+++-|++-Ex+++2+12a+-FO+1EQ-YvW+DR6 	 BetRadar 	 1644955200 	  	 notActive 	 none 	 none 	 Салах М 	 2F7Y++2-ngdp 	 227947 	 7 голов 	 1 	 30329461 	 0 	 True 	 Футбол 	 
none 	 63304 	 Футбол. Лига Чемпионов УЕФА. Лучший бомбардир 	 True 	 6 	 1+++8+++-+++-|++-Ex+++2+12a+-FO+1EQ-YvW+DR6 	 BetRadar 	 1644955200 	  	 notActive 	 none 	 none 	 Роналду К 	 2F7Y++4-ngdo 	 160440 	 6 голов 	 1 	 30329460 	 0 	 none 	 Футбол 	 
none 	 63304 	 Футбол. Лига Чемпионов УЕФА. Лучший бомбардир 	 True 	 3 	 1+++8+++-+++-|++-Ex+++2+12a+-FO+1EQ-YvW+DR6 	 BetRadar 	 1644955200 	  	 notActive 	 none 	 none 	 Аллер С 	 2F7Y++1-ngdm 	 503220 	 10 голов 	 1 	 30329458 	 0 	 none 	 Футбол 	 
none 	 63304 	 Футбол. Лига Чемпионов УЕФА. Лучший бомбардир 	 True 	 2 	 1+++8+++-+++-|++-Ex+++2+12a+-FO+1EQ-YvW+DR6 	 BetRadar 	 1644955200 	  	 notActive 	 none 	 none 	 Левандовски Р 	 2F7Y++0-ngdl 	 157470 	 9 голов 	 1 	 30329457 	 0 	 none 	 Футбол 	 
none 	 72781 	 Киберспорт. Dota 2. Dota Pro Circuit. Китай. Верхний дивизион. Из 3-х карт 	 none 	 50492 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SC++FlB 	 BetRadar 	 1641531600 	  	 notActive 	 EHOME 	 none 	 Invictus Gaming 	 21C+AIw-s3ly 	 357285 	 none 	 29086 	 31480958 	 357169 	 none 	 Киберспорт 	 
none 	 72781 	 Киберспорт. Dota 2. Dota Pro Circuit. Китай. Верхний дивизион. Из 3-х карт 	 none 	 50488 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SC++FlB 	 BetRadar 	 1641283200 	  	 line 	 Phoenix Gaming 	 none 	 PSG.LGD 	 20BIAIs-s3lu 	 357286 	 none 	 29086 	 31480954 	 395265 	 none 	 Киберспорт 	 
none 	 72781 	 Киберспорт. Dota 2. Dota Pro Circuit. Китай. Верхний дивизион. Из 3-х карт 	 none 	 50484 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SC++FlB 	 BetRadar 	 1641542400 	  	 notActive 	 Vici Gaming 	 none 	 Team Aster 	 21EoAIo-s3lq 	 357288 	 none 	 29086 	 31480950 	 357287 	 none 	 Киберспорт 	 
none 	 72781 	 Киберспорт. Dota 2. Dota Pro Circuit. Китай. Верхний дивизион. Из 3-х карт 	 none 	 50480 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SC++FlB 	 BetRadar 	 1641294000 	  	 line 	 Royal Never Give Up 	 none 	 Invictus Gaming 	 20E6AIk-s3lm 	 357285 	 none 	 29086 	 31480946 	 357289 	 none 	 Киберспорт 	 
none 	 72781 	 Киберспорт. Dota 2. Dota Pro Circuit. Китай. Верхний дивизион. Из 3-х карт 	 none 	 50476 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SC++FlB 	 BetRadar 	 1641272400 	  	 line 	 LBZS 	 none 	 Vici Gaming 	 208UAIg-s3li 	 357287 	 none 	 29086 	 31480942 	 394878 	 none 	 Киберспорт 	 
none 	 72781 	 Киберспорт. Dota 2. Dota Pro Circuit. Китай. Верхний дивизион. Из 3-х карт 	 none 	 50468 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SC++FlB 	 BetRadar 	 1641196800 	  	 line 	 Team Aster 	 none 	 PSG.LGD 	 2-qoAIY-s3la 	 357286 	 none 	 29086 	 31480934 	 357288 	 none 	 Киберспорт 	 
none 	 56714 	 Футбол. Россия. Премьер-Лига. Лучший бомбардир 	 True 	 212 	 1+++8+++-+++-|++-Xy++2S+0uS-QP++Bq8 	 BetRadar 	 1645891200 	  	 line 	 none 	 643 	 Агаларов Г 	 2IxI+1I-moyX 	 497532 	 13 голов 	 1 	 30101411 	 0 	 none 	 Футбол 	 
none 	 72780 	 Киберспорт. Dota 2. Dota Pro Circuit. Восточная Европа. Нижний дивизион. Из 3-х карт 	 none 	 41057 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SBq+FlA 	 BetRadar 	 1642168800 	  	 notActive 	 Hydra 	 none 	 Gambit Esports 	 23nw8-V-tc+a 	 524991 	 none 	 29086 	 31883302 	 515290 	 none 	 Киберспорт 	 
[1] 	 38176 	 Дартс. Чемпионат Мира. 1/4 финала. 9 сетов по 5 легов 	 none 	 44147 	 1++4Y+++Z+0pkv+++++1v6+gIE+7IU 	 BetRadar 	 1641065400 	 3-й сет 	 notActive 	 Ридз К 	 none 	 Райт П 	 2-Ia8ln-u0HO 	 401442 	 none 	 11632 	 31991002 	 394300 	 none 	 Дартс 	 
[1] 	 38176 	 Дартс. Чемпионат Мира. 1/4 финала. 9 сетов по 5 легов 	 none 	 44146 	 1++4Y+++Z+0pkv+++++1v6+gIE+7IU 	 BetRadar 	 1641065400 	 2-й сет 	 notActive 	 Ридз К 	 none 	 Райт П 	 2-Ia8lm-u0HN 	 401442 	 none 	 11632 	 31991001 	 394300 	 none 	 Дартс 	 
[1] 	 38176 	 Дартс. Чемпионат Мира. 1/4 финала. 9 сетов по 5 легов 	 none 	 44145 	 1++4Y+++Z+0pkv+++++1v6+gIE+7IU 	 BetRadar 	 1641065400 	 1-й сет 	 line 	 Ридз К 	 none 	 Райт П 	 2-Ia8ll-u0HM 	 401442 	 none 	 11632 	 31991000 	 394300 	 none 	 Дартс 	 
none 	 72780 	 Киберспорт. Dota 2. Dota Pro Circuit. Восточная Европа. Нижний дивизион. Из 3-х карт 	 none 	 40772 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SBq+FlA 	 BetRadar 	 1642773600 	  	 notActive 	 V Gaming 	 none 	 Winstrike Team 	 26FQ7x2-tbw7 	 358967 	 none 	 29086 	 31883017 	 410556 	 none 	 Киберспорт 	 
none 	 72780 	 Киберспорт. Dota 2. Dota Pro Circuit. Восточная Европа. Нижний дивизион. Из 3-х карт 	 none 	 40766 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SBq+FlA 	 BetRadar 	 1642676400 	  	 notActive 	 CIS Rejects 	 none 	 Hydra 	 25s67wy-tbw1 	 515290 	 none 	 29086 	 31883011 	 521545 	 none 	 Киберспорт 	 
none 	 72785 	 Киберспорт. Dota 2. Dota Pro Circuit. Южная Америка. Верхний дивизион. Из 3-х карт 	 none 	 44837 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SCc+FlF 	 BetRadar 	 1641758400 	  	 notActive 	 NoPing e-Sports 	 none 	 Lava 	 22728wZ-tTww 	 520953 	 none 	 29086 	 31850300 	 405541 	 none 	 Киберспорт 	 
none 	 72785 	 Киберспорт. Dota 2. Dota Pro Circuit. Южная Америка. Верхний дивизион. Из 3-х карт 	 none 	 44833 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SCc+FlF 	 BetRadar 	 1641585600 	  	 notActive 	 APU King of Kings 	 none 	 Thunder Predator 	 21Q28wV-tTws 	 357932 	 none 	 29086 	 31850296 	 524673 	 none 	 Киберспорт 	 
